s_idx,lat_idx,head_idx,x,y,wall_distance,curvature,lateral_offset,curvature_heuristic
0,0,0,-0.035549,-1.175736,0.335410,-0.005400,-0.786500,-0.002124
0,0,1,-0.035549,-1.175736,0.335410,-0.005400,-0.786500,-0.002124
0,0,2,-0.035549,-1.175736,0.335410,-0.005400,-0.786500,-0.002124
0,0,3,-0.035549,-1.175736,0.335410,-0.005400,-0.786500,-0.002124
0,0,4,-0.035549,-1.175736,0.335410,-0.005400,-0.786500,-0.002124
0,1,0,-0.008476,-0.910447,0.494975,-0.005400,-0.519833,-0.001404
0,1,1,-0.008476,-0.910447,0.494975,-0.005400,-0.519833,-0.001404
0,1,2,-0.008476,-0.910447,0.494975,-0.005400,-0.519833,-0.001404
0,1,3,-0.008476,-0.910447,0.494975,-0.005400,-0.519833,-0.001404
0,1,4,-0.008476,-0.910447,0.494975,-0.005400,-0.519833,-0.001404
0,2,0,0.018597,-0.645159,0.670820,-0.005400,-0.253167,-0.000684
0,2,1,0.018597,-0.645159,0.670820,-0.005400,-0.253167,-0.000684
0,2,2,0.018597,-0.645159,0.670820,-0.005400,-0.253167,-0.000684
0,2,3,0.018597,-0.645159,0.670820,-0.005400,-0.253167,-0.000684
0,2,4,0.018597,-0.645159,0.670820,-0.005400,-0.253167,-0.000684
0,3,0,0.045671,-0.379870,0.948683,-0.005400,0.013500,0.000219
0,3,1,0.045671,-0.379870,0.948683,-0.005400,0.013500,0.000219
0,3,2,0.045671,-0.379870,0.948683,-0.005400,0.013500,0.000219
0,3,3,0.045671,-0.379870,0.948683,-0.005400,0.013500,0.000219
0,3,4,0.045671,-0.379870,0.948683,-0.005400,0.013500,0.000219
0,4,0,0.072744,-0.114581,1.176860,-0.005400,0.280167,0.004539
0,4,1,0.072744,-0.114581,1.176860,-0.005400,0.280167,0.004539
0,4,2,0.072744,-0.114581,1.176860,-0.005400,0.280167,0.004539
0,4,3,0.072744,-0.114581,1.176860,-0.005400,0.280167,0.004539
0,4,4,0.072744,-0.114581,1.176860,-0.005400,0.280167,0.004539
0,5,0,0.099817,0.150708,1.250000,-0.005400,0.546833,0.008859
0,5,1,0.099817,0.150708,1.250000,-0.005400,0.546833,0.008859
0,5,2,0.099817,0.150708,1.250000,-0.005400,0.546833,0.008859
0,5,3,0.099817,0.150708,1.250000,-0.005400,0.546833,0.008859
0,5,4,0.099817,0.150708,1.250000,-0.005400,0.546833,0.008859
0,6,0,0.125520,0.402566,1.000000,-0.005400,0.800000,0.012960
0,6,1,0.125520,0.402566,1.000000,-0.005400,0.800000,0.012960
0,6,2,0.125520,0.402566,1.000000,-0.005400,0.800000,0.012960
0,6,3,0.125520,0.402566,1.000000,-0.005400,0.800000,0.012960
0,6,4,0.125520,0.402566,1.000000,-0.005400,0.800000,0.012960
1,0,0,0.743674,-1.238080,0.141421,-0.014579,-0.763552,-0.005566
1,0,1,0.743674,-1.238080,0.141421,-0.014579,-0.763552,-0.005566
1,0,2,0.743674,-1.238080,0.141421,-0.014579,-0.763552,-0.005566
1,0,3,0.743674,-1.238080,0.141421,-0.014579,-0.763552,-0.005566
1,0,4,0.743674,-1.238080,0.141421,-0.014579,-0.763552,-0.005566
1,1,0,0.777131,-0.973520,0.360555,-0.014579,-0.496885,-0.003622
1,1,1,0.777131,-0.973520,0.360555,-0.014579,-0.496885,-0.003622
1,1,2,0.777131,-0.973520,0.360555,-0.014579,-0.496885,-0.003622
1,1,3,0.777131,-0.973520,0.360555,-0.014579,-0.496885,-0.003622
1,1,4,0.777131,-0.973520,0.360555,-0.014579,-0.496885,-0.003622
1,2,0,0.810588,-0.708961,0.604152,-0.014579,-0.230218,-0.001678
1,2,1,0.810588,-0.708961,0.604152,-0.014579,-0.230218,-0.001678
1,2,2,0.810588,-0.708961,0.604152,-0.014579,-0.230218,-0.001678
1,2,3,0.810588,-0.708961,0.604152,-0.014579,-0.230218,-0.001678
1,2,4,0.810588,-0.708961,0.604152,-0.014579,-0.230218,-0.001678
1,3,0,0.844045,-0.444401,0.838153,-0.014579,0.036448,0.001594
1,3,1,0.844045,-0.444401,0.838153,-0.014579,0.036448,0.001594
1,3,2,0.844045,-0.444401,0.838153,-0.014579,0.036448,0.001594
1,3,3,0.844045,-0.444401,0.838153,-0.014579,0.036448,0.001594
1,3,4,0.844045,-0.444401,0.838153,-0.014579,0.036448,0.001594
1,4,0,0.877502,-0.179841,1.140175,-0.014579,0.303115,0.013258
1,4,1,0.877502,-0.179841,1.140175,-0.014579,0.303115,0.013258
1,4,2,0.877502,-0.179841,1.140175,-0.014579,0.303115,0.013258
1,4,3,0.877502,-0.179841,1.140175,-0.014579,0.303115,0.013258
1,4,4,0.877502,-0.179841,1.140175,-0.014579,0.303115,0.013258
1,5,0,0.910959,0.084718,1.300000,-0.014579,0.569782,0.024921
1,5,1,0.910959,0.084718,1.300000,-0.014579,0.569782,0.024921
1,5,2,0.910959,0.084718,1.300000,-0.014579,0.569782,0.024921
1,5,3,0.910959,0.084718,1.300000,-0.014579,0.569782,0.024921
1,5,4,0.910959,0.084718,1.300000,-0.014579,0.569782,0.024921
1,6,0,0.939843,0.313117,1.050000,-0.014579,0.800000,0.034991
1,6,1,0.939843,0.313117,1.050000,-0.014579,0.800000,0.034991
1,6,2,0.939843,0.313117,1.050000,-0.014579,0.800000,0.034991
1,6,3,0.939843,0.313117,1.050000,-0.014579,0.800000,0.034991
1,6,4,0.939843,0.313117,1.050000,-0.014579,0.800000,0.034991
2,0,0,1.487307,-1.314790,0.813941,-0.030750,-0.723126,-0.011118
2,0,1,1.487307,-1.314790,0.813941,-0.030750,-0.723126,-0.011118
2,0,2,1.487307,-1.314790,0.813941,-0.030750,-0.723126,-0.011118
2,0,3,1.487307,-1.314790,0.813941,-0.030750,-0.723126,-0.011118
2,0,4,1.487307,-1.314790,0.813941,-0.030750,-0.723126,-0.011118
2,1,0,1.539721,-1.053325,0.934077,-0.030750,-0.456459,-0.007018
2,1,1,1.539721,-1.053325,0.934077,-0.030750,-0.456459,-0.007018
2,1,2,1.539721,-1.053325,0.934077,-0.030750,-0.456459,-0.007018
2,1,3,1.539721,-1.053325,0.934077,-0.030750,-0.456459,-0.007018
2,1,4,1.539721,-1.053325,0.934077,-0.030750,-0.456459,-0.007018
2,2,0,1.592135,-0.791860,1.073546,-0.030750,-0.189792,-0.002918
2,2,1,1.592135,-0.791860,1.073546,-0.030750,-0.189792,-0.002918
2,2,2,1.592135,-0.791860,1.073546,-0.030750,-0.189792,-0.002918
2,2,3,1.592135,-0.791860,1.073546,-0.030750,-0.189792,-0.002918
2,2,4,1.592135,-0.791860,1.073546,-0.030750,-0.189792,-0.002918
2,3,0,1.644549,-0.530395,1.280625,-0.030750,0.076874,0.007092
2,3,1,1.644549,-0.530395,1.280625,-0.030750,0.076874,0.007092
2,3,2,1.644549,-0.530395,1.280625,-0.030750,0.076874,0.007092
2,3,3,1.644549,-0.530395,1.280625,-0.030750,0.076874,0.007092
2,3,4,1.644549,-0.530395,1.280625,-0.030750,0.076874,0.007092
2,4,0,1.696964,-0.268930,1.484924,-0.030750,0.343541,0.031691
2,4,1,1.696964,-0.268930,1.484924,-0.030750,0.343541,0.031691
2,4,2,1.696964,-0.268930,1.484924,-0.030750,0.343541,0.031691
2,4,3,1.696964,-0.268930,1.484924,-0.030750,0.343541,0.031691
2,4,4,1.696964,-0.268930,1.484924,-0.030750,0.343541,0.031691
2,5,0,1.749378,-0.007465,1.400000,-0.030750,0.610208,0.056291
2,5,1,1.749378,-0.007465,1.400000,-0.030750,0.610208,0.056291
2,5,2,1.749378,-0.007465,1.400000,-0.030750,0.610208,0.056291
2,5,3,1.749378,-0.007465,1.400000,-0.030750,0.610208,0.056291
2,5,4,1.749378,-0.007465,1.400000,-0.030750,0.610208,0.056291
2,6,0,1.786682,0.178625,1.200000,-0.030750,0.800000,0.073799
2,6,1,1.786682,0.178625,1.200000,-0.030750,0.800000,0.073799
2,6,2,1.786682,0.178625,1.200000,-0.030750,0.800000,0.073799
2,6,3,1.786682,0.178625,1.200000,-0.030750,0.800000,0.073799
2,6,4,1.786682,0.178625,1.200000,-0.030750,0.800000,0.073799
3,0,0,2.185766,-1.451555,1.500000,-0.048552,-0.678621,-0.016474
3,0,1,2.185766,-1.451555,1.500000,-0.048552,-0.678621,-0.016474
3,0,2,2.185766,-1.451555,1.500000,-0.048552,-0.678621,-0.016474
3,0,3,2.185766,-1.451555,1.500000,-0.048552,-0.678621,-0.016474
3,0,4,2.185766,-1.451555,1.500000,-0.048552,-0.678621,-0.016474
3,1,0,2.271005,-1.198878,1.619413,-0.048552,-0.411954,-0.010001
3,1,1,2.271005,-1.198878,1.619413,-0.048552,-0.411954,-0.010001
3,1,2,2.271005,-1.198878,1.619413,-0.048552,-0.411954,-0.010001
3,1,3,2.271005,-1.198878,1.619413,-0.048552,-0.411954,-0.010001
3,1,4,2.271005,-1.198878,1.619413,-0.048552,-0.411954,-0.010001
3,2,0,2.356243,-0.946201,1.772004,-0.048552,-0.145288,-0.003527
3,2,1,2.356243,-0.946201,1.772004,-0.048552,-0.145288,-0.003527
3,2,2,2.356243,-0.946201,1.772004,-0.048552,-0.145288,-0.003527
3,2,3,2.356243,-0.946201,1.772004,-0.048552,-0.145288,-0.003527
3,2,4,2.356243,-0.946201,1.772004,-0.048552,-0.145288,-0.003527
3,3,0,2.441482,-0.693525,1.897367,-0.048552,0.121379,0.017679
3,3,1,2.441482,-0.693525,1.897367,-0.048552,0.121379,0.017679
3,3,2,2.441482,-0.693525,1.897367,-0.048552,0.121379,0.017679
3,3,3,2.441482,-0.693525,1.897367,-0.048552,0.121379,0.017679
3,3,4,2.441482,-0.693525,1.897367,-0.048552,0.121379,0.017679
3,4,0,2.526720,-0.440848,1.850676,-0.048552,0.388046,0.056521
3,4,1,2.526720,-0.440848,1.850676,-0.048552,0.388046,0.056521
3,4,2,2.526720,-0.440848,1.850676,-0.048552,0.388046,0.056521
3,4,3,2.526720,-0.440848,1.850676,-0.048552,0.388046,0.056521
3,4,4,2.526720,-0.440848,1.850676,-0.048552,0.388046,0.056521
3,5,0,2.611959,-0.188171,1.550806,-0.048552,0.654712,0.095362
3,5,1,2.611959,-0.188171,1.550806,-0.048552,0.654712,0.095362
3,5,2,2.611959,-0.188171,1.550806,-0.048552,0.654712,0.095362
3,5,3,2.611959,-0.188171,1.550806,-0.048552,0.654712,0.095362
3,5,4,2.611959,-0.188171,1.550806,-0.048552,0.654712,0.095362
3,6,0,2.658399,-0.050506,1.450000,-0.048552,0.800000,0.116524
3,6,1,2.658399,-0.050506,1.450000,-0.048552,0.800000,0.116524
3,6,2,2.658399,-0.050506,1.450000,-0.048552,0.800000,0.116524
3,6,3,2.658399,-0.050506,1.450000,-0.048552,0.800000,0.116524
3,6,4,2.658399,-0.050506,1.450000,-0.048552,0.800000,0.116524
4,0,0,2.816433,-1.756022,2.150000,-0.035065,-0.712336,-0.012489
4,0,1,2.816433,-1.756022,2.150000,-0.035065,-0.712336,-0.012489
4,0,2,2.816433,-1.756022,2.150000,-0.035065,-0.712336,-0.012489
4,0,3,2.816433,-1.756022,2.150000,-0.035065,-0.712336,-0.012489
4,0,4,2.816433,-1.756022,2.150000,-0.035065,-0.712336,-0.012489
4,1,0,2.936977,-1.518156,2.250000,-0.035065,-0.445670,-0.007814
4,1,1,2.936977,-1.518156,2.250000,-0.035065,-0.445670,-0.007814
4,1,2,2.936977,-1.518156,2.250000,-0.035065,-0.445670,-0.007814
4,1,3,2.936977,-1.518156,2.250000,-0.035065,-0.445670,-0.007814
4,1,4,2.936977,-1.518156,2.250000,-0.035065,-0.445670,-0.007814
4,2,0,3.057522,-1.280290,2.408319,-0.035065,-0.179003,-0.003138
4,2,1,3.057522,-1.280290,2.408319,-0.035065,-0.179003,-0.003138
4,2,2,3.057522,-1.280290,2.408319,-0.035065,-0.179003,-0.003138
4,2,3,3.057522,-1.280290,2.408319,-0.035065,-0.179003,-0.003138
4,2,4,3.057522,-1.280290,2.408319,-0.035065,-0.179003,-0.003138
4,3,0,3.178066,-1.042424,2.450510,-0.035065,0.087664,0.009222
4,3,1,3.178066,-1.042424,2.450510,-0.035065,0.087664,0.009222
4,3,2,3.178066,-1.042424,2.450510,-0.035065,0.087664,0.009222
4,3,3,3.178066,-1.042424,2.450510,-0.035065,0.087664,0.009222
4,3,4,3.178066,-1.042424,2.450510,-0.035065,0.087664,0.009222
4,4,0,3.298611,-0.804559,2.200000,-0.035065,0.354330,0.037274
4,4,1,3.298611,-0.804559,2.200000,-0.035065,0.354330,0.037274
4,4,2,3.298611,-0.804559,2.200000,-0.035065,0.354330,0.037274
4,4,3,3.298611,-0.804559,2.200000,-0.035065,0.354330,0.037274
4,4,4,3.298611,-0.804559,2.200000,-0.035065,0.354330,0.037274
4,5,0,3.419155,-0.566693,1.950641,-0.035065,0.620997,0.065327
4,5,1,3.419155,-0.566693,1.950641,-0.035065,0.620997,0.065327
4,5,2,3.419155,-0.566693,1.950641,-0.035065,0.620997,0.065327
4,5,3,3.419155,-0.566693,1.950641,-0.035065,0.620997,0.065327
4,5,4,3.419155,-0.566693,1.950641,-0.035065,0.620997,0.065327
4,6,0,3.500072,-0.407023,1.806239,-0.035065,0.800000,0.084157
4,6,1,3.500072,-0.407023,1.806239,-0.035065,0.800000,0.084157
4,6,2,3.500072,-0.407023,1.806239,-0.035065,0.800000,0.084157
4,6,3,3.500072,-0.407023,1.806239,-0.035065,0.800000,0.084157
4,6,4,3.500072,-0.407023,1.806239,-0.035065,0.800000,0.084157
5,0,0,3.436518,-2.173451,1.750000,-0.011531,-0.771173,-0.004446
5,0,1,3.436518,-2.173451,1.750000,-0.011531,-0.771173,-0.004446
5,0,2,3.436518,-2.173451,1.750000,-0.011531,-0.771173,-0.004446
5,0,3,3.436518,-2.173451,1.750000,-0.011531,-0.771173,-0.004446
5,0,4,3.436518,-2.173451,1.750000,-0.011531,-0.771173,-0.004446
5,1,0,3.574374,-1.945182,1.950000,-0.011531,-0.504506,-0.002909
5,1,1,3.574374,-1.945182,1.950000,-0.011531,-0.504506,-0.002909
5,1,2,3.574374,-1.945182,1.950000,-0.011531,-0.504506,-0.002909
5,1,3,3.574374,-1.945182,1.950000,-0.011531,-0.504506,-0.002909
5,1,4,3.574374,-1.945182,1.950000,-0.011531,-0.504506,-0.002909
5,2,0,3.712229,-1.716912,2.205108,-0.011531,-0.237839,-0.001371
5,2,1,3.712229,-1.716912,2.205108,-0.011531,-0.237839,-0.001371
5,2,2,3.712229,-1.716912,2.205108,-0.011531,-0.237839,-0.001371
5,2,3,3.712229,-1.716912,2.205108,-0.011531,-0.237839,-0.001371
5,2,4,3.712229,-1.716912,2.205108,-0.011531,-0.237839,-0.001371
5,3,0,3.850085,-1.488643,2.236068,-0.011531,0.028827,0.000997
5,3,1,3.850085,-1.488643,2.236068,-0.011531,0.028827,0.000997
5,3,2,3.850085,-1.488643,2.236068,-0.011531,0.028827,0.000997
5,3,3,3.850085,-1.488643,2.236068,-0.011531,0.028827,0.000997
5,3,4,3.850085,-1.488643,2.236068,-0.011531,0.028827,0.000997
5,4,0,3.987940,-1.260373,2.109502,-0.011531,0.295494,0.010222
5,4,1,3.987940,-1.260373,2.109502,-0.011531,0.295494,0.010222
5,4,2,3.987940,-1.260373,2.109502,-0.011531,0.295494,0.010222
5,4,3,3.987940,-1.260373,2.109502,-0.011531,0.295494,0.010222
5,4,4,3.987940,-1.260373,2.109502,-0.011531,0.295494,0.010222
5,5,0,4.125796,-1.032103,1.950000,-0.011531,0.562161,0.019447
5,5,1,4.125796,-1.032103,1.950000,-0.011531,0.562161,0.019447
5,5,2,4.125796,-1.032103,1.950000,-0.011531,0.562161,0.019447
5,5,3,4.125796,-1.032103,1.950000,-0.011531,0.562161,0.019447
5,5,4,4.125796,-1.032103,1.950000,-0.011531,0.562161,0.019447
5,6,0,4.248748,-0.828510,1.850000,-0.011531,0.800000,0.027674
5,6,1,4.248748,-0.828510,1.850000,-0.011531,0.800000,0.027674
5,6,2,4.248748,-0.828510,1.850000,-0.011531,0.800000,0.027674
5,6,3,4.248748,-0.828510,1.850000,-0.011531,0.800000,0.027674
5,6,4,4.248748,-0.828510,1.850000,-0.011531,0.800000,0.027674
6,0,0,4.101421,-2.616066,1.303841,0.009389,-0.800000,0.022534
6,0,1,4.101421,-2.616066,1.303841,0.009389,-0.800000,0.022534
6,0,2,4.101421,-2.616066,1.303841,0.009389,-0.800000,0.022534
6,0,3,4.101421,-2.616066,1.303841,0.009389,-0.800000,0.022534
6,0,4,4.101421,-2.616066,1.303841,0.009389,-0.800000,0.022534
6,1,0,4.227648,-2.408197,1.500000,0.009389,-0.556807,0.015684
6,1,1,4.227648,-2.408197,1.500000,0.009389,-0.556807,0.015684
6,1,2,4.227648,-2.408197,1.500000,0.009389,-0.556807,0.015684
6,1,3,4.227648,-2.408197,1.500000,0.009389,-0.556807,0.015684
6,1,4,4.227648,-2.408197,1.500000,0.009389,-0.556807,0.015684
6,2,0,4.366060,-2.180264,1.750000,0.009389,-0.290140,0.008173
6,2,1,4.366060,-2.180264,1.750000,0.009389,-0.290140,0.008173
6,2,2,4.366060,-2.180264,1.750000,0.009389,-0.290140,0.008173
6,2,3,4.366060,-2.180264,1.750000,0.009389,-0.290140,0.008173
6,2,4,4.366060,-2.180264,1.750000,0.009389,-0.290140,0.008173
6,3,0,4.504471,-1.952331,1.792345,0.009389,-0.023473,0.000661
6,3,1,4.504471,-1.952331,1.792345,0.009389,-0.023473,0.000661
6,3,2,4.504471,-1.952331,1.792345,0.009389,-0.023473,0.000661
6,3,3,4.504471,-1.952331,1.792345,0.009389,-0.023473,0.000661
6,3,4,4.504471,-1.952331,1.792345,0.009389,-0.023473,0.000661
6,4,0,4.642882,-1.724398,1.589025,0.009389,0.243193,-0.001142
6,4,1,4.642882,-1.724398,1.589025,0.009389,0.243193,-0.001142
6,4,2,4.642882,-1.724398,1.589025,0.009389,0.243193,-0.001142
6,4,3,4.642882,-1.724398,1.589025,0.009389,0.243193,-0.001142
6,4,4,4.642882,-1.724398,1.589025,0.009389,0.243193,-0.001142
6,5,0,4.781293,-1.496465,1.375682,0.009389,0.509860,-0.002394
6,5,1,4.781293,-1.496465,1.375682,0.009389,0.509860,-0.002394
6,5,2,4.781293,-1.496465,1.375682,0.009389,0.509860,-0.002394
6,5,3,4.781293,-1.496465,1.375682,0.009389,0.509860,-0.002394
6,5,4,4.781293,-1.496465,1.375682,0.009389,0.509860,-0.002394
6,6,0,4.919705,-1.268532,1.167262,0.009389,0.776527,-0.003646
6,6,1,4.919705,-1.268532,1.167262,0.009389,0.776527,-0.003646
6,6,2,4.919705,-1.268532,1.167262,0.009389,0.776527,-0.003646
6,6,3,4.919705,-1.268532,1.167262,0.009389,0.776527,-0.003646
6,6,4,4.919705,-1.268532,1.167262,0.009389,0.776527,-0.003646
7,0,0,4.837170,-3.038277,0.905538,0.027878,-0.800000,0.066907
7,0,1,4.837170,-3.038277,0.905538,0.027878,-0.800000,0.066907
7,0,2,4.837170,-3.038277,0.905538,0.027878,-0.800000,0.066907
7,0,3,4.837170,-3.038277,0.905538,0.027878,-0.800000,0.066907
7,0,4,4.837170,-3.038277,0.905538,0.027878,-0.800000,0.066907
7,1,0,4.929036,-2.864039,1.050000,0.027878,-0.603028,0.050433
7,1,1,4.929036,-2.864039,1.050000,0.027878,-0.603028,0.050433
7,1,2,4.929036,-2.864039,1.050000,0.027878,-0.603028,0.050433
7,1,3,4.929036,-2.864039,1.050000,0.027878,-0.603028,0.050433
7,1,4,4.929036,-2.864039,1.050000,0.027878,-0.603028,0.050433
7,2,0,5.053407,-2.628152,1.300000,0.027878,-0.336361,0.028131
7,2,1,5.053407,-2.628152,1.300000,0.027878,-0.336361,0.028131
7,2,2,5.053407,-2.628152,1.300000,0.027878,-0.336361,0.028131
7,2,3,5.053407,-2.628152,1.300000,0.027878,-0.336361,0.028131
7,2,4,5.053407,-2.628152,1.300000,0.027878,-0.336361,0.028131
7,3,0,5.177778,-2.392264,1.500833,0.027878,-0.069694,0.005829
7,3,1,5.177778,-2.392264,1.500833,0.027878,-0.069694,0.005829
7,3,2,5.177778,-2.392264,1.500833,0.027878,-0.069694,0.005829
7,3,3,5.177778,-2.392264,1.500833,0.027878,-0.069694,0.005829
7,3,4,5.177778,-2.392264,1.500833,0.027878,-0.069694,0.005829
7,4,0,5.302149,-2.156377,1.312441,0.027878,0.196972,-0.002746
7,4,1,5.302149,-2.156377,1.312441,0.027878,0.196972,-0.002746
7,4,2,5.302149,-2.156377,1.312441,0.027878,0.196972,-0.002746
7,4,3,5.302149,-2.156377,1.312441,0.027878,0.196972,-0.002746
7,4,4,5.302149,-2.156377,1.312441,0.027878,0.196972,-0.002746
7,5,0,5.426520,-1.920489,1.060660,0.027878,0.463639,-0.006463
7,5,1,5.426520,-1.920489,1.060660,0.027878,0.463639,-0.006463
7,5,2,5.426520,-1.920489,1.060660,0.027878,0.463639,-0.006463
7,5,3,5.426520,-1.920489,1.060660,0.027878,0.463639,-0.006463
7,5,4,5.426520,-1.920489,1.060660,0.027878,0.463639,-0.006463
7,6,0,5.550891,-1.684602,0.777817,0.027878,0.730306,-0.010180
7,6,1,5.550891,-1.684602,0.777817,0.027878,0.730306,-0.010180
7,6,2,5.550891,-1.684602,0.777817,0.027878,0.730306,-0.010180
7,6,3,5.550891,-1.684602,0.777817,0.027878,0.730306,-0.010180
7,6,4,5.550891,-1.684602,0.777817,0.027878,0.730306,-0.010180
8,0,0,5.646222,-3.411563,0.538516,0.042825,-0.800000,0.102781
8,0,1,5.646222,-3.411563,0.538516,0.042825,-0.800000,0.102781
8,0,2,5.646222,-3.411563,0.538516,0.042825,-0.800000,0.102781
8,0,3,5.646222,-3.411563,0.538516,0.042825,-0.800000,0.102781
8,0,4,5.646222,-3.411563,0.538516,0.042825,-0.800000,0.102781
8,1,0,5.704041,-3.262801,0.657647,0.042825,-0.640397,0.082276
8,1,1,5.704041,-3.262801,0.657647,0.042825,-0.640397,0.082276
8,1,2,5.704041,-3.262801,0.657647,0.042825,-0.640397,0.082276
8,1,3,5.704041,-3.262801,0.657647,0.042825,-0.640397,0.082276
8,1,4,5.704041,-3.262801,0.657647,0.042825,-0.640397,0.082276
8,2,0,5.800646,-3.014248,0.900000,0.042825,-0.373730,0.048015
8,2,1,5.800646,-3.014248,0.900000,0.042825,-0.373730,0.048015
8,2,2,5.800646,-3.014248,0.900000,0.042825,-0.373730,0.048015
8,2,3,5.800646,-3.014248,0.900000,0.042825,-0.373730,0.048015
8,2,4,5.800646,-3.014248,0.900000,0.042825,-0.373730,0.048015
8,3,0,5.897251,-2.765695,1.150000,0.042825,-0.107063,0.013755
8,3,1,5.897251,-2.765695,1.150000,0.042825,-0.107063,0.013755
8,3,2,5.897251,-2.765695,1.150000,0.042825,-0.107063,0.013755
8,3,3,5.897251,-2.765695,1.150000,0.042825,-0.107063,0.013755
8,3,4,5.897251,-2.765695,1.150000,0.042825,-0.107063,0.013755
8,4,0,5.993855,-2.517142,1.334166,0.042825,0.159603,-0.003418
8,4,1,5.993855,-2.517142,1.334166,0.042825,0.159603,-0.003418
8,4,2,5.993855,-2.517142,1.334166,0.042825,0.159603,-0.003418
8,4,3,5.993855,-2.517142,1.334166,0.042825,0.159603,-0.003418
8,4,4,5.993855,-2.517142,1.334166,0.042825,0.159603,-0.003418
8,5,0,6.090460,-2.268589,1.068878,0.042825,0.426270,-0.009128
8,5,1,6.090460,-2.268589,1.068878,0.042825,0.426270,-0.009128
8,5,2,6.090460,-2.268589,1.068878,0.042825,0.426270,-0.009128
8,5,3,6.090460,-2.268589,1.068878,0.042825,0.426270,-0.009128
8,5,4,6.090460,-2.268589,1.068878,0.042825,0.426270,-0.009128
8,6,0,6.187065,-2.020035,0.806226,0.042825,0.692937,-0.014838
8,6,1,6.187065,-2.020035,0.806226,0.042825,0.692937,-0.014838
8,6,2,6.187065,-2.020035,0.806226,0.042825,0.692937,-0.014838
8,6,3,6.187065,-2.020035,0.806226,0.042825,0.692937,-0.014838
8,6,4,6.187065,-2.020035,0.806226,0.042825,0.692937,-0.014838
9,0,0,6.531417,-3.681525,0.250000,0.058900,-0.800000,0.141359
9,0,1,6.531417,-3.681525,0.250000,0.058900,-0.800000,0.141359
9,0,2,6.531417,-3.681525,0.250000,0.058900,-0.800000,0.141359
9,0,3,6.531417,-3.681525,0.250000,0.058900,-0.800000,0.141359
9,0,4,6.531417,-3.681525,0.250000,0.058900,-0.800000,0.141359
9,1,0,6.556596,-3.564792,0.350000,0.058900,-0.680582,0.120258
9,1,1,6.556596,-3.564792,0.350000,0.058900,-0.680582,0.120258
9,1,2,6.556596,-3.564792,0.350000,0.058900,-0.680582,0.120258
9,1,3,6.556596,-3.564792,0.350000,0.058900,-0.680582,0.120258
9,1,4,6.556596,-3.564792,0.350000,0.058900,-0.680582,0.120258
9,2,0,6.612823,-3.304121,0.600000,0.058900,-0.413916,0.073138
9,2,1,6.612823,-3.304121,0.600000,0.058900,-0.413916,0.073138
9,2,2,6.612823,-3.304121,0.600000,0.058900,-0.413916,0.073138
9,2,3,6.612823,-3.304121,0.600000,0.058900,-0.413916,0.073138
9,2,4,6.612823,-3.304121,0.600000,0.058900,-0.413916,0.073138
9,3,0,6.669049,-3.043449,0.850000,0.058900,-0.147249,0.026019
9,3,1,6.669049,-3.043449,0.850000,0.058900,-0.147249,0.026019
9,3,2,6.669049,-3.043449,0.850000,0.058900,-0.147249,0.026019
9,3,3,6.669049,-3.043449,0.850000,0.058900,-0.147249,0.026019
9,3,4,6.669049,-3.043449,0.850000,0.058900,-0.147249,0.026019
9,4,0,6.725275,-2.782777,1.150000,0.058900,0.119418,-0.003517
9,4,1,6.725275,-2.782777,1.150000,0.058900,0.119418,-0.003517
9,4,2,6.725275,-2.782777,1.150000,0.058900,0.119418,-0.003517
9,4,3,6.725275,-2.782777,1.150000,0.058900,0.119418,-0.003517
9,4,4,6.725275,-2.782777,1.150000,0.058900,0.119418,-0.003517
9,5,0,6.781501,-2.522106,1.375682,0.058900,0.386084,-0.011370
9,5,1,6.781501,-2.522106,1.375682,0.058900,0.386084,-0.011370
9,5,2,6.781501,-2.522106,1.375682,0.058900,0.386084,-0.011370
9,5,3,6.781501,-2.522106,1.375682,0.058900,0.386084,-0.011370
9,5,4,6.781501,-2.522106,1.375682,0.058900,0.386084,-0.011370
9,6,0,6.837728,-2.261434,1.162970,0.058900,0.652751,-0.019223
9,6,1,6.837728,-2.261434,1.162970,0.058900,0.652751,-0.019223
9,6,2,6.837728,-2.261434,1.162970,0.058900,0.652751,-0.019223
9,6,3,6.837728,-2.261434,1.162970,0.058900,0.652751,-0.019223
9,6,4,6.837728,-2.261434,1.162970,0.058900,0.652751,-0.019223
10,0,0,7.530279,-3.778313,0.100000,0.114226,-0.800000,0.274142
10,0,1,7.530279,-3.778313,0.100000,0.114226,-0.800000,0.274142
10,0,2,7.530279,-3.778313,0.100000,0.114226,-0.800000,0.274142
10,0,3,7.530279,-3.778313,0.100000,0.114226,-0.800000,0.274142
10,0,4,7.530279,-3.778313,0.100000,0.114226,-0.800000,0.274142
10,1,0,7.529512,-3.761664,0.100000,0.114226,-0.783333,0.268431
10,1,1,7.529512,-3.761664,0.100000,0.114226,-0.783333,0.268431
10,1,2,7.529512,-3.761664,0.100000,0.114226,-0.783333,0.268431
10,1,3,7.529512,-3.761664,0.100000,0.114226,-0.783333,0.268431
10,1,4,7.529512,-3.761664,0.100000,0.114226,-0.783333,0.268431
10,2,0,7.517237,-3.495281,0.350000,0.114226,-0.516667,0.177050
10,2,1,7.517237,-3.495281,0.350000,0.114226,-0.516667,0.177050
