s_idx,lat_idx,head_idx,x,y,wall_distance,curvature,wall_cost,curvature_cost,total_cost
59,4,2,8.576981,-0.041768,1.700000,0.040253,0.000000,0.040253,0.040253
60,0,0,9.629949,0.269964,0.632456,0.039789,0.000000,0.039789,0.039789
60,0,1,9.629949,0.269964,0.632456,0.039789,0.000000,0.039789,0.039789
60,0,2,9.629949,0.269964,0.632456,0.039789,0.000000,0.039789,0.039789
60,1,0,9.450591,0.248541,0.790569,0.039789,0.000000,0.039789,0.039789
60,1,1,9.450591,0.248541,0.790569,0.039789,0.000000,0.039789,0.039789
60,1,2,9.450591,0.248541,0.790569,0.039789,0.000000,0.039789,0.039789
60,2,0,9.152708,0.212961,1.079352,0.039789,0.000000,0.039789,0.039789
60,2,1,9.152708,0.212961,1.079352,0.039789,0.000000,0.039789,0.039789
60,2,2,9.152708,0.212961,1.079352,0.039789,0.000000,0.039789,0.039789
60,3,0,8.854826,0.177381,1.382932,0.039789,0.000000,0.039789,0.039789
60,3,1,8.854826,0.177381,1.382932,0.039789,0.000000,0.039789,0.039789
60,3,2,8.854826,0.177381,1.382932,0.039789,0.000000,0.039789,0.039789
60,4,0,8.556943,0.141801,1.686713,0.039789,0.000000,0.039789,0.039789
60,4,1,8.556943,0.141801,1.686713,0.039789,0.000000,0.039789,0.039789
60,4,2,8.556943,0.141801,1.686713,0.039789,0.000000,0.039789,0.039789
61,0,0,9.599513,0.486935,0.650000,0.040078,0.000000,0.040078,0.040078
61,0,1,9.599513,0.486935,0.650000,0.040078,0.000000,0.040078,0.040078
61,0,2,9.599513,0.486935,0.650000,0.040078,0.000000,0.040078,0.040078
61,1,0,9.421786,0.459935,0.801561,0.040078,0.000000,0.040078,0.040078
61,1,1,9.421786,0.459935,0.801561,0.040078,0.000000,0.040078,0.040078
61,1,2,9.421786,0.459935,0.801561,0.040078,0.000000,0.040078,0.040078
61,2,0,9.125190,0.414876,1.101136,0.040078,0.000000,0.040078,0.040078
61,2,1,9.125190,0.414876,1.101136,0.040078,0.000000,0.040078,0.040078
61,2,2,9.125190,0.414876,1.101136,0.040078,0.000000,0.040078,0.040078
61,3,0,8.828592,0.369817,1.403567,0.040078,0.000000,0.040078,0.040078
61,3,1,8.828592,0.369817,1.403567,0.040078,0.000000,0.040078,0.040078
61,3,2,8.828592,0.369817,1.403567,0.040078,0.000000,0.040078,0.040078
61,4,0,8.531996,0.324759,1.706605,0.040078,0.000000,0.040078,0.040078
61,4,1,8.531996,0.324759,1.706605,0.040078,0.000000,0.040078,0.040078
61,4,2,8.531996,0.324759,1.706605,0.040078,0.000000,0.040078,0.040078
62,0,0,9.563674,0.703270,0.650000,0.040782,0.000000,0.040782,0.040782
62,0,1,9.563674,0.703270,0.650000,0.040782,0.000000,0.040782,0.040782
62,0,2,9.563674,0.703270,0.650000,0.040782,0.000000,0.040782,0.040782
62,1,0,9.388985,0.670943,0.850000,0.040782,0.000000,0.040782,0.040782
62,1,1,9.388985,0.670943,0.850000,0.040782,0.000000,0.040782,0.040782
62,1,2,9.388985,0.670943,0.850000,0.040782,0.000000,0.040782,0.040782
62,2,0,9.093993,0.616354,1.150000,0.040782,0.000000,0.040782,0.040782
62,2,1,9.093993,0.616354,1.150000,0.040782,0.000000,0.040782,0.040782
62,2,2,9.093993,0.616354,1.150000,0.040782,0.000000,0.040782,0.040782
62,3,0,8.799002,0.561765,1.450000,0.040782,0.000000,0.040782,0.040782
62,3,1,8.799002,0.561765,1.450000,0.040782,0.000000,0.040782,0.040782
62,3,2,8.799002,0.561765,1.450000,0.040782,0.000000,0.040782,0.040782
62,4,0,8.504010,0.507176,1.700000,0.040782,0.000000,0.040782,0.040782
62,4,1,8.504010,0.507176,1.700000,0.040782,0.000000,0.040782,0.040782
62,4,2,8.504010,0.507176,1.700000,0.040782,0.000000,0.040782,0.040782
63,0,0,9.520627,0.918774,0.700000,0.042004,0.000000,0.042004,0.042004
63,0,1,9.520627,0.918774,0.700000,0.042004,0.000000,0.042004,0.042004
63,0,2,9.520627,0.918774,0.700000,0.042004,0.000000,0.042004,0.042004
63,1,0,9.350680,0.881496,0.850000,0.042004,0.000000,0.042004,0.042004
63,1,1,9.350680,0.881496,0.850000,0.042004,0.000000,0.042004,0.042004
63,1,2,9.350680,0.881496,0.850000,0.042004,0.000000,0.042004,0.042004
63,2,0,9.057648,0.817219,1.150000,0.042004,0.000000,0.042004,0.042004
63,2,1,9.057648,0.817219,1.150000,0.042004,0.000000,0.042004,0.042004
63,2,2,9.057648,0.817219,1.150000,0.042004,0.000000,0.042004,0.042004
63,3,0,8.764614,0.752941,1.450000,0.042004,0.000000,0.042004,0.042004
63,3,1,8.764614,0.752941,1.450000,0.042004,0.000000,0.042004,0.042004
63,3,2,8.764614,0.752941,1.450000,0.042004,0.000000,0.042004,0.042004
63,4,0,8.471581,0.688664,1.750000,0.042004,0.000000,0.042004,0.042004
63,4,1,8.471581,0.688664,1.750000,0.042004,0.000000,0.042004,0.042004
63,4,2,8.471581,0.688664,1.750000,0.042004,0.000000,0.042004,0.042004
64,0,0,9.468716,1.133069,0.750000,0.043307,0.000000,0.043307,0.043307
64,0,1,9.468716,1.133069,0.750000,0.043307,0.000000,0.043307,0.043307
64,0,2,9.468716,1.133069,0.750000,0.043307,0.000000,0.043307,0.043307
64,1,0,9.303931,1.090963,0.900000,0.043307,0.000000,0.043307,0.043307
64,1,1,9.303931,1.090963,0.900000,0.043307,0.000000,0.043307,0.043307
64,1,2,9.303931,1.090963,0.900000,0.043307,0.000000,0.043307,0.043307
64,2,0,9.013269,1.016694,1.200000,0.043307,0.000000,0.043307,0.043307
64,2,1,9.013269,1.016694,1.200000,0.043307,0.000000,0.043307,0.043307
64,2,2,9.013269,1.016694,1.200000,0.043307,0.000000,0.043307,0.043307
64,3,0,8.722609,0.942425,1.500000,0.043307,0.000000,0.043307,0.043307
64,3,1,8.722609,0.942425,1.500000,0.043307,0.000000,0.043307,0.043307
64,3,2,8.722609,0.942425,1.500000,0.043307,0.000000,0.043307,0.043307
64,4,0,8.431947,0.868156,1.800000,0.043307,0.000000,0.043307,0.043307
64,4,1,8.431947,0.868156,1.800000,0.043307,0.000000,0.043307,0.043307
64,4,2,8.431947,0.868156,1.800000,0.043307,0.000000,0.043307,0.043307
65,0,0,9.410559,1.346280,0.764853,0.044665,0.000000,0.044665,0.044665
65,0,1,9.410559,1.346280,0.764853,0.044665,0.000000,0.044665,0.044665
65,0,2,9.410559,1.346280,0.764853,0.044665,0.000000,0.044665,0.044665
65,1,0,9.251263,1.299562,0.921954,0.044665,0.000000,0.044665,0.044665
65,1,1,9.251263,1.299562,0.921954,0.044665,0.000000,0.044665,0.044665
65,1,2,9.251263,1.299562,0.921954,0.044665,0.000000,0.044665,0.044665
65,2,0,8.963387,1.215136,1.225765,0.044665,0.000000,0.044665,0.044665
65,2,1,8.963387,1.215136,1.225765,0.044665,0.000000,0.044665,0.044665
65,2,2,8.963387,1.215136,1.225765,0.044665,0.000000,0.044665,0.044665
65,3,0,8.675511,1.130710,1.540292,0.044665,0.000000,0.044665,0.044665
65,3,1,8.675511,1.130710,1.540292,0.044665,0.000000,0.044665,0.044665
65,3,2,8.675511,1.130710,1.540292,0.044665,0.000000,0.044665,0.044665
65,4,0,8.387636,1.046284,1.850000,0.044665,0.000000,0.044665,0.044665
65,4,1,8.387636,1.046284,1.850000,0.044665,0.000000,0.044665,0.044665
65,4,2,8.387636,1.046284,1.850000,0.044665,0.000000,0.044665,0.044665
66,0,0,9.345649,1.558213,0.850000,0.046082,0.000000,0.046082,0.046082
66,0,1,9.345649,1.558213,0.850000,0.046082,0.000000,0.046082,0.046082
66,0,2,9.345649,1.558213,0.850000,0.046082,0.000000,0.046082,0.046082
66,1,0,9.192173,1.507126,1.000000,0.046082,0.000000,0.046082,0.046082
66,1,1,9.192173,1.507126,1.000000,0.046082,0.000000,0.046082,0.046082
66,1,2,9.192173,1.507126,1.000000,0.046082,0.000000,0.046082,0.046082
66,2,0,8.907529,1.412376,1.251000,0.046082,0.000000,0.046082,0.046082
66,2,1,8.907529,1.412376,1.251000,0.046082,0.000000,0.046082,0.046082
66,2,2,8.907529,1.412376,1.251000,0.046082,0.000000,0.046082,0.046082
66,3,0,8.622884,1.317626,1.557241,0.046082,0.000000,0.046082,0.046082
66,3,1,8.622884,1.317626,1.557241,0.046082,0.000000,0.046082,0.046082
66,3,2,8.622884,1.317626,1.557241,0.046082,0.000000,0.046082,0.046082
66,4,0,8.338240,1.222876,1.866815,0.046082,0.000000,0.046082,0.046082
66,4,1,8.338240,1.222876,1.866815,0.046082,0.000000,0.046082,0.046082
66,4,2,8.338240,1.222876,1.866815,0.046082,0.000000,0.046082,0.046082
67,0,0,9.270124,1.767619,0.900000,0.047599,0.000000,0.047599,0.047599
67,0,1,9.270124,1.767619,0.900000,0.047599,0.000000,0.047599,0.047599
67,0,2,9.270124,1.767619,0.900000,0.047599,0.000000,0.047599,0.047599
67,1,0,9.122942,1.712390,1.050000,0.047599,0.000000,0.047599,0.047599
67,1,1,9.122942,1.712390,1.050000,0.047599,0.000000,0.047599,0.047599
67,1,2,9.122942,1.712390,1.050000,0.047599,0.000000,0.047599,0.047599
67,2,0,8.842066,1.606992,1.350000,0.047599,0.000000,0.047599,0.047599
67,2,1,8.842066,1.606992,1.350000,0.047599,0.000000,0.047599,0.047599
67,2,2,8.842066,1.606992,1.350000,0.047599,0.000000,0.047599,0.047599
67,3,0,8.561190,1.501595,1.600000,0.047599,0.000000,0.047599,0.047599
67,3,1,8.561190,1.501595,1.600000,0.047599,0.000000,0.047599,0.047599
67,3,2,8.561190,1.501595,1.600000,0.047599,0.000000,0.047599,0.047599
67,4,0,8.280313,1.396197,1.900000,0.047599,0.000000,0.047599,0.047599
67,4,1,8.280313,1.396197,1.900000,0.047599,0.000000,0.047599,0.047599
67,4,2,8.280313,1.396197,1.900000,0.047599,0.000000,0.047599,0.047599
68,0,0,9.187449,1.974897,0.982344,0.049180,0.000000,0.049180,0.049180
68,0,1,9.187449,1.974897,0.982344,0.049180,0.000000,0.049180,0.049180
68,0,2,9.187449,1.974897,0.982344,0.049180,0.000000,0.049180,0.049180
68,1,0,9.046886,1.915851,1.140175,0.049180,0.000000,0.049180,0.049180
68,1,1,9.046886,1.915851,1.140175,0.049180,0.000000,0.049180,0.049180
68,1,2,9.046886,1.915851,1.140175,0.049180,0.000000,0.049180,0.049180
68,2,0,8.770299,1.799664,1.400000,0.049180,0.000000,0.049180,0.049180
68,2,1,8.770299,1.799664,1.400000,0.049180,0.000000,0.049180,0.049180
68,2,2,8.770299,1.799664,1.400000,0.049180,0.000000,0.049180,0.049180
68,3,0,8.493711,1.683477,1.700000,0.049180,0.000000,0.049180,0.049180
68,3,1,8.493711,1.683477,1.700000,0.049180,0.000000,0.049180,0.049180
68,3,2,8.493711,1.683477,1.700000,0.049180,0.000000,0.049180,0.049180
68,4,0,8.217124,1.567290,1.850000,0.049180,0.000000,0.049180,0.049180
68,4,1,8.217124,1.567290,1.850000,0.049180,0.000000,0.049180,0.049180
68,4,2,8.217124,1.567290,1.850000,0.049180,0.000000,0.049180,0.049180
69,0,0,9.097308,2.179775,1.051190,0.050829,0.000000,0.050829,0.050829
69,0,1,9.097308,2.179775,1.051190,0.050829,0.000000,0.050829,0.050829
69,0,2,9.097308,2.179775,1.051190,0.050829,0.000000,0.050829,0.050829
69,1,0,8.963692,2.117271,1.154340,0.050829,0.000000,0.050829,0.050829
69,1,1,8.963692,2.117271,1.154340,0.050829,0.000000,0.050829,0.050829
69,1,2,8.963692,2.117271,1.154340,0.050829,0.000000,0.050829,0.050829
69,2,0,8.691954,1.990156,1.471394,0.050829,0.000000,0.050829,0.050829
69,2,1,8.691954,1.990156,1.471394,0.050829,0.000000,0.050829,0.050829
69,2,2,8.691954,1.990156,1.471394,0.050829,0.000000,0.050829,0.050829
69,3,0,8.420215,1.863041,1.735656,0.050829,0.000000,0.050829,0.050829
69,3,1,8.420215,1.863041,1.735656,0.050829,0.000000,0.050829,0.050829
69,3,2,8.420215,1.863041,1.735656,0.050829,0.000000,0.050829,0.050829
69,4,0,8.148477,1.735926,1.750000,0.050829,0.000000,0.050829,0.050829
69,4,1,8.148477,1.735926,1.750000,0.050829,0.000000,0.050829,0.050829
69,4,2,8.148477,1.735926,1.750000,0.050829,0.000000,0.050829,0.050829
70,0,0,8.998572,2.381610,1.154340,0.052559,0.000000,0.052559,0.052559
70,0,1,8.998572,2.381610,1.154340,0.052559,0.000000,0.052559,0.052559
70,0,2,8.998572,2.381610,1.154340,0.052559,0.000000,0.052559,0.052559
70,1,0,8.872256,2.316035,1.253994,0.052559,0.000000,0.052559,0.052559
70,1,1,8.872256,2.316035,1.253994,0.052559,0.000000,0.052559,0.052559
70,1,2,8.872256,2.316035,1.253994,0.052559,0.000000,0.052559,0.052559
70,2,0,8.605997,2.177811,1.500833,0.052559,0.000000,0.052559,0.052559
70,2,1,8.605997,2.177811,1.500833,0.052559,0.000000,0.052559,0.052559
70,2,2,8.605997,2.177811,1.500833,0.052559,0.000000,0.052559,0.052559
70,3,0,8.339738,2.039586,1.811077,0.052559,0.000000,0.052559,0.052559
70,3,1,8.339738,2.039586,1.811077,0.052559,0.000000,0.052559,0.052559
70,3,2,8.339738,2.039586,1.811077,0.052559,0.000000,0.052559,0.052559
70,4,0,8.073479,1.901362,1.706605,0.052559,0.000000,0.052559,0.052559
70,4,1,8.073479,1.901362,1.706605,0.052559,0.000000,0.052559,0.052559
70,4,2,8.073479,1.901362,1.706605,0.052559,0.000000,0.052559,0.052559
71,0,0,8.889268,2.579282,1.253994,0.054460,0.000000,0.054460,0.054460
71,0,1,8.889268,2.579282,1.253994,0.054460,0.000000,0.054460,0.054460
71,0,2,8.889268,2.579282,1.253994,0.054460,0.000000,0.054460,0.054460
71,1,0,8.770832,2.511180,1.350926,0.054460,0.000000,0.054460,0.054460
71,1,1,8.770832,2.511180,1.350926,0.054460,0.000000,0.054460,0.054460
71,1,2,8.770832,2.511180,1.350926,0.054460,0.000000,0.054460,0.054460
71,2,0,8.510762,2.361636,1.603122,0.054460,0.000000,0.054460,0.054460
71,2,1,8.510762,2.361636,1.603122,0.054460,0.000000,0.054460,0.054460
71,2,2,8.510762,2.361636,1.603122,0.054460,0.000000,0.054460,0.054460
71,3,0,8.250691,2.212092,1.850000,0.054460,0.000000,0.054460,0.054460
71,3,1,8.250691,2.212092,1.850000,0.054460,0.000000,0.054460,0.054460
71,3,2,8.250691,2.212092,1.850000,0.054460,0.000000,0.054460,0.054460
71,4,0,7.990622,2.062548,1.637834,0.054460,0.000000,0.054460,0.054460
71,4,1,7.990622,2.062548,1.637834,0.054460,0.000000,0.054460,0.054460
71,4,2,7.990622,2.062548,1.637834,0.054460,0.000000,0.054460,0.054460
72,0,0,8.771792,2.772995,1.382932,0.056398,0.000000,0.056398,0.056398
72,0,1,8.771792,2.772995,1.382932,0.056398,0.000000,0.056398,0.056398
72,0,2,8.771792,2.772995,1.382932,0.056398,0.000000,0.056398,0.056398
72,1,0,8.661399,2.702827,1.463728,0.056398,0.000000,0.056398,0.056398
72,1,1,8.661399,2.702827,1.463728,0.056398,0.000000,0.056398,0.056398
72,1,2,8.661399,2.702827,1.463728,0.056398,0.000000,0.056398,0.056398
72,2,0,8.408215,2.541899,1.700735,0.056398,0.000000,0.056398,0.056398
72,2,1,8.408215,2.541899,1.700735,0.056398,0.000000,0.056398,0.056398
72,2,2,8.408215,2.541899,1.700735,0.056398,0.000000,0.056398,0.056398
72,3,0,8.155030,2.380971,1.850676,0.056398,0.000000,0.056398,0.056398
72,3,1,8.155030,2.380971,1.850676,0.056398,0.000000,0.056398,0.056398
72,3,2,8.155030,2.380971,1.850676,0.056398,0.000000,0.056398,0.056398
72,4,0,7.901846,2.220043,1.600000,0.056398,0.000000,0.056398,0.056398
72,4,1,7.901846,2.220043,1.600000,0.056398,0.000000,0.056398,0.056398
72,4,2,7.901846,2.220043,1.600000,0.056398,0.000000,0.056398,0.056398
73,0,0,8.645848,2.962292,1.503330,0.058386,0.000000,0.058386,0.058386
73,0,1,8.645848,2.962292,1.503330,0.058386,0.000000,0.058386,0.058386
73,0,2,8.645848,2.962292,1.503330,0.058386,0.000000,0.058386,0.058386
73,1,0,8.543666,2.890569,1.612452,0.058386,0.000000,0.058386,0.058386
73,1,1,8.543666,2.890569,1.612452,0.058386,0.000000,0.058386,0.058386
73,1,2,8.543666,2.890569,1.612452,0.058386,0.000000,0.058386,0.058386
73,2,0,8.298117,2.718216,1.866815,0.058386,0.000000,0.058386,0.058386
73,2,1,8.298117,2.718216,1.866815,0.058386,0.000000,0.058386,0.058386
73,2,2,8.298117,2.718216,1.866815,0.058386,0.000000,0.058386,0.058386
73,3,0,8.052567,2.545863,1.761392,0.058386,0.000000,0.058386,0.058386
73,3,1,8.052567,2.545863,1.761392,0.058386,0.000000,0.058386,0.058386
73,3,2,8.052567,2.545863,1.761392,0.058386,0.000000,0.058386,0.058386
73,4,0,7.807018,2.373510,1.500833,0.058386,0.000000,0.058386,0.058386
73,4,1,7.807018,2.373510,1.500833,0.058386,0.000000,0.058386,0.058386
73,4,2,7.807018,2.373510,1.500833,0.058386,0.000000,0.058386,0.058386
74,0,0,8.511135,3.146699,1.600000,0.060458,0.000000,0.060458,0.060458
74,0,1,8.511135,3.146699,1.600000,0.060458,0.000000,0.060458,0.060458
74,0,2,8.511135,3.146699,1.600000,0.060458,0.000000,0.060458,0.060458
74,1,0,8.417377,3.074026,1.700000,0.060458,0.000000,0.060458,0.060458
74,1,1,8.417377,3.074026,1.700000,0.060458,0.000000,0.060458,0.060458
74,1,2,8.417377,3.074026,1.700000,0.060458,0.000000,0.060458,0.060458
74,2,0,8.180264,2.890239,1.930026,0.060458,0.000000,0.060458,0.060458
74,2,1,8.180264,2.890239,1.930026,0.060458,0.000000,0.060458,0.060458
74,2,2,8.180264,2.890239,1.930026,0.060458,0.000000,0.060458,0.060458
74,3,0,7.943152,2.706451,1.637834,0.060458,0.000000,0.060458,0.060458
74,3,1,7.943152,2.706451,1.637834,0.060458,0.000000,0.060458,0.060458
74,3,2,7.943152,2.706451,1.637834,0.060458,0.000000,0.060458,0.060458
74,4,0,7.706040,2.522664,1.414214,0.060458,0.000000,0.060458,0.060458
74,4,1,7.706040,2.522664,1.414214,0.060458,0.000000,0.060458,0.060458
74,4,2,7.706040,2.522664,1.414214,0.060458,0.000000,0.060458,0.060458
75,0,0,8.365703,3.324440,1.700000,0.062636,0.000000,0.062636,0.062636
75,0,1,8.365703,3.324440,1.700000,0.062636,0.000000,0.062636,0.062636
75,0,2,8.365703,3.324440,1.700000,0.062636,0.000000,0.062636,0.062636
75,1,0,8.280600,3.251488,1.800000,0.062636,0.000000,0.062636,0.062636
75,1,1,8.280600,3.251488,1.800000,0.062636,0.000000,0.062636,0.062636
75,1,2,8.280600,3.251488,1.800000,0.062636,0.000000,0.062636,0.062636
75,2,0,8.052832,3.056241,1.884808,0.062636,0.000000,0.062636,0.062636
75,2,1,8.052832,3.056241,1.884808,0.062636,0.000000,0.062636,0.062636
75,2,2,8.052832,3.056241,1.884808,0.062636,0.000000,0.062636,0.062636
75,3,0,7.825064,2.860993,1.597655,0.062636,0.000000,0.062636,0.062636
75,3,1,7.825064,2.860993,1.597655,0.062636,0.000000,0.062636,0.062636
75,3,2,7.825064,2.860993,1.597655,0.062636,0.000000,0.062636,0.062636
75,4,0,7.597295,2.665745,1.298076,0.062636,0.000000,0.062636,0.062636
75,4,1,7.597295,2.665745,1.298076,0.062636,0.000000,0.062636,0.062636
75,4,2,7.597295,2.665745,1.298076,0.062636,0.000000,0.062636,0.062636
76,0,0,8.210699,3.495076,1.550000,0.064772,0.000000,0.064772,0.064772
76,0,1,8.210699,3.495076,1.550000,0.064772,0.000000,0.064772,0.064772
76,0,2,8.210699,3.495076,1.550000,0.064772,0.000000,0.064772,0.064772
76,1,0,8.134080,3.422286,1.603122,0.064772,0.000000,0.064772,0.064772
76,1,1,8.134080,3.422286,1.603122,0.064772,0.000000,0.064772,0.064772
76,1,2,8.134080,3.422286,1.603122,0.064772,0.000000,0.064772,0.064772
76,2,0,7.916584,3.215657,1.800694,0.064772,0.000000,0.064772,0.064772
76,2,1,7.916584,3.215657,1.800694,0.064772,0.000000,0.064772,0.064772
76,2,2,7.916584,3.215657,1.800694,0.064772,0.000000,0.064772,0.064772
76,3,0,7.699088,3.009028,1.498332,0.064772,0.000000,0.064772,0.064772
76,3,1,7.699088,3.009028,1.498332,0.064772,0.000000,0.064772,0.064772
76,3,2,7.699088,3.009028,1.498332,0.064772,0.000000,0.064772,0.064772
76,4,0,7.481592,2.802400,1.234909,0.064772,0.000000,0.064772,0.064772
76,4,1,7.481592,2.802400,1.234909,0.064772,0.000000,0.064772,0.064772
76,4,2,7.481592,2.802400,1.234909,0.064772,0.000000,0.064772,0.064772
77,0,0,8.046766,3.658539,1.400893,0.066918,0.000000,0.066918,0.066918
77,0,1,8.046766,3.658539,1.400893,0.066918,0.000000,0.066918,0.066918
77,0,2,8.046766,3.658539,1.400893,0.066918,0.000000,0.066918,0.066918
77,1,0,7.978516,3.586486,1.450000,0.066918,0.000000,0.066918,0.066918
77,1,1,7.978516,3.586486,1.450000,0.066918,0.000000,0.066918,0.066918
77,1,2,7.978516,3.586486,1.450000,0.066918,0.000000,0.066918,0.066918
77,2,0,7.772209,3.368684,1.650000,0.066918,0.000000,0.066918,0.066918
77,2,1,7.772209,3.368684,1.650000,0.066918,0.000000,0.066918,0.066918
77,2,2,7.772209,3.368684,1.650000,0.066918,0.000000,0.066918,0.066918
77,3,0,7.565902,3.150882,1.484082,0.066918,0.000000,0.066918,0.066918
77,3,1,7.565902,3.150882,1.484082,0.066918,0.000000,0.066918,0.066918
77,3,2,7.565902,3.150882,1.484082,0.066918,0.000000,0.066918,0.066918
77,4,0,7.359595,2.933081,1.209339,0.066918,0.000000,0.066918,0.066918
77,4,1,7.359595,2.933081,1.209339,0.066918,0.000000,0.066918,0.066918
77,4,2,7.359595,2.933081,1.209339,0.066918,0.000000,0.066918,0.066918
78,0,0,7.873864,3.814036,1.200000,0.069051,0.000000,0.069051,0.069051
78,0,1,7.873864,3.814036,1.200000,0.069051,0.000000,0.069051,0.069051
78,0,2,7.873864,3.814036,1.200000,0.069051,0.000000,0.069051,0.069051
78,1,0,7.813769,3.743260,1.300000,0.069051,0.000000,0.069051,0.069051
78,1,1,7.813769,3.743260,1.300000,0.069051,0.000000,0.069051,0.069051
78,1,2,7.813769,3.743260,1.300000,0.069051,0.000000,0.069051,0.069051
78,2,0,7.619596,3.514575,1.500000,0.069051,0.000000,0.069051,0.069051
78,2,1,7.619596,3.514575,1.500000,0.069051,0.000000,0.069051,0.069051
78,2,2,7.619596,3.514575,1.500000,0.069051,0.000000,0.069051,0.069051
78,3,0,7.425423,3.285890,1.453444,0.069051,0.000000,0.069051,0.069051
78,3,1,7.425423,3.285890,1.453444,0.069051,0.000000,0.069051,0.069051
78,3,2,7.425423,3.285890,1.453444,0.069051,0.000000,0.069051,0.069051
78,4,0,7.231250,3.057205,1.140175,0.069051,0.000000,0.069051,0.069051
78,4,1,7.231250,3.057205,1.140175,0.069051,0.000000,0.069051,0.069051
78,4,2,7.231250,3.057205,1.140175,0.069051,0.000000,0.069051,0.069051
79,0,0,7.692096,3.960664,1.050000,0.071099,0.000000,0.071099,0.071099
79,0,1,7.692096,3.960664,1.050000,0.071099,0.000000,0.071099,0.071099
79,0,2,7.692096,3.960664,1.050000,0.071099,0.000000,0.071099,0.071099
79,1,0,7.639762,3.891536,1.150000,0.071099,0.000000,0.071099,0.071099
79,1,1,7.639762,3.891536,1.150000,0.071099,0.000000,0.071099,0.071099
79,1,2,7.639762,3.891536,1.150000,0.071099,0.000000,0.071099,0.071099
79,2,0,7.458684,3.652349,1.400000,0.071099,0.000000,0.071099,0.071099
79,2,1,7.458684,3.652349,1.400000,0.071099,0.000000,0.071099,0.071099
79,2,2,7.458684,3.652349,1.400000,0.071099,0.000000,0.071099,0.071099
79,3,0,7.277606,3.413161,1.450000,0.071099,0.000000,0.071099,0.071099
79,3,1,7.277606,3.413161,1.450000,0.071099,0.000000,0.071099,0.071099
79,3,2,7.277606,3.413161,1.450000,0.071099,0.000000,0.071099,0.071099
79,4,0,7.096527,3.173974,1.131371,0.071099,0.000000,0.071099,0.071099
79,4,1,7.096527,3.173974,1.131371,0.071099,0.000000,0.071099,0.071099
79,4,2,7.096527,3.173974,1.131371,0.071099,0.000000,0.071099,0.071099
80,0,0,7.501799,4.097534,0.950000,0.072900,0.000000,0.072900,0.072900
80,0,1,7.501799,4.097534,0.950000,0.072900,0.000000,0.072900,0.072900
80,0,2,7.501799,4.097534,0.950000,0.072900,0.000000,0.072900,0.072900
80,1,0,7.456531,4.030003,1.000000,0.072900,0.000000,0.072900,0.072900
80,1,1,7.456531,4.030003,1.000000,0.072900,0.000000,0.072900,0.072900
80,1,2,7.456531,4.030003,1.000000,0.072900,0.000000,0.072900,0.072900
80,2,0,7.289489,3.780810,1.236932,0.072900,0.000000,0.072900,0.072900
80,2,1,7.289489,3.780810,1.236932,0.072900,0.000000,0.072900,0.072900
80,2,2,7.289489,3.780810,1.236932,0.072900,0.000000,0.072900,0.072900
80,3,0,7.122447,3.531618,1.430035,0.072900,0.000000,0.072900,0.072900
80,3,1,7.122447,3.531618,1.430035,0.072900,0.000000,0.072900,0.072900
80,3,2,7.122447,3.531618,1.430035,0.072900,0.000000,0.072900,0.072900
80,4,0,6.955405,3.282425,1.140175,0.072900,0.000000,0.072900,0.072900
80,4,1,6.955405,3.282425,1.140175,0.072900,0.000000,0.072900,0.072900
80,4,2,6.955405,3.282425,1.140175,0.072900,0.000000,0.072900,0.072900
81,0,0,7.302451,4.222112,0.800000,0.072900,0.000000,0.072900,0.072900
81,0,1,7.302451,4.222112,0.800000,0.072900,0.000000,0.072900,0.072900
81,0,2,7.302451,4.222112,0.800000,0.072900,0.000000,0.072900,0.072900
81,1,0,7.261200,4.152054,0.900000,0.072900,0.000000,0.072900,0.072900
81,1,1,7.261200,4.152054,0.900000,0.072900,0.000000,0.072900,0.072900
81,1,2,7.261200,4.152054,0.900000,0.072900,0.000000,0.072900,0.072900
81,2,0,7.108984,3.893539,1.110180,0.072900,0.000000,0.072900,0.072900
81,2,1,7.108984,3.893539,1.110180,0.072900,0.000000,0.072900,0.072900
81,2,2,7.108984,3.893539,1.110180,0.072900,0.000000,0.072900,0.072900
81,3,0,6.956768,3.635024,1.350000,0.072900,0.000000,0.072900,0.072900
81,3,1,6.956768,3.635024,1.350000,0.072900,0.000000,0.072900,0.072900
81,3,2,6.956768,3.635024,1.350000,0.072900,0.000000,0.072900,0.072900
81,4,0,6.804552,3.376508,1.141271,0.072900,0.000000,0.072900,0.072900
81,4,1,6.804552,3.376508,1.141271,0.072900,0.000000,0.072900,0.072900
81,4,2,6.804552,3.376508,1.141271,0.072900,0.000000,0.072900,0.072900
82,0,0,7.096862,4.334407,0.657647,0.070389,0.000000,0.070389,0.070389
82,0,1,7.096862,4.334407,0.657647,0.070389,0.000000,0.070389,0.070389
82,0,2,7.096862,4.334407,0.657647,0.070389,0.000000,0.070389,0.070389
82,1,0,7.056242,4.255403,0.756637,0.070389,0.000000,0.070389,0.070389
82,1,1,7.056242,4.255403,0.756637,0.070389,0.000000,0.070389,0.070389
82,1,2,7.056242,4.255403,0.756637,0.070389,0.000000,0.070389,0.070389
82,2,0,6.919068,3.988601,1.000000,0.070389,0.000000,0.070389,0.070389
82,2,1,6.919068,3.988601,1.000000,0.070389,0.000000,0.070389,0.070389
82,2,2,6.919068,3.988601,1.000000,0.070389,0.000000,0.070389,0.070389
