x,y
-1.454017862352666,-0.7954603230101978
-1.364197894088589,-0.7571855730058845
-1.2778517588889533,-0.7116004933029484
-1.195825734313261,-0.6589028589381716
-1.1189514336727977,-0.5993034923145115
-1.0469937251692742,-0.5339623414811521
-0.9779465390040397,-0.46561502861871784
-0.9096368567659281,-0.3971457167432506
-0.8398916600437731,-0.3314385688707924
-0.7665379304264017,-0.2713777480173781
-0.6875831675047568,-0.21962365937050385
-0.602948706398494,-0.17646444786053844
-0.5137082243747741,-0.14075989352540677
-0.42095122039794053,-0.1113501649040868
-0.32576719343234606,-0.08707543053556063
-0.22924564244234039,-0.06677585895880889
-0.13246068364137512,-0.049313246022343535
-0.035988690764500016,-0.03424918637631384
0.06018787431678056,-0.02198028238758975
0.15612135469891825,-0.01295207031138964
0.25186409347836103,-0.007610086402932036
0.3474684337515677,-0.006399866917434898
0.4429867186149861,-0.009766948110116844
0.5384742144131517,-0.01794304858984714
0.6340126498748114,-0.029224326059327496
