x,y
-4.4629881179610615,0.13044420478145097
-4.454213180163956,0.043570334312785966
-4.441349336452793,-0.04403586260780257
-4.423793765278443,-0.13244959690544364
-4.4006710257886965,-0.2204073870291198
-4.370837225889473,-0.30532752614567554
-4.333137122783195,-0.38457256998441347
-4.286415473672277,-0.45550507427464715
-4.2295170366749595,-0.5154875959875513
-4.161884334690473,-0.562693268702529
-4.085268751778918,-0.5984260709536775
-4.001979039499691,-0.6247457786580977
-3.9143239494122013,-0.6437121677328869
-3.8246122330758476,-0.657385014095146
-3.73513262031743,-0.6678103881230928
-3.6471634341117953,-0.6763427032502308
-3.5605177586146395,-0.6833333684243493
-3.474893732356127,-0.6890551085067137
-3.3899894938664312,-0.6937806483585882
-3.3055031816757166,-0.6977827128412383
-3.221133124121271,-0.7013339571894904
-3.1366469494078877,-0.7046816155536978
-3.051984440167217,-0.7080097711376635
-2.9671116580178936,-0.7114928672949026
-2.8819946645785417,-0.71530534737893
-2.796599521467785,-0.7196216547432615
-2.7108922903042583,-0.7246162327414114
-2.624839032706585,-0.730463524726895
-2.5384058102933897,-0.7373379740532278
-2.451558684683306,-0.7454140240739242
-2.364263717494959,-0.7548661181424996
-2.2764869703469706,-0.7658686996124695
-2.1882288972000814,-0.7784541747060286
-2.0997295171762174,-0.791665568109295
-2.011330759306002,-0.8041250261907482
-1.9233749271972858,-0.8144531483502739
-1.8362043244579076,-0.8212705339877595
-1.7501612546957068,-0.8231977825030917
-1.665588021518533,-0.8188554932961575
-1.5828269285342251,-0.8068642657668437
-1.5022201687761132,-0.7858452942090909
-1.4239739809829965,-0.7551512109458145
-1.347893966074455,-0.7162900913317624
-1.2737122908363974,-0.6711650884805263
-1.2011611220547405,-0.6216793555057043
-1.129972626515393,-0.5697360455208889
-1.0598729105072424,-0.5171884595994322
-0.9904853026197736,-0.46504447673313165
-0.9213473315950339,-0.41360620913726787
-0.851993895985363,-0.3631541337845475
-0.781959894343109,-0.31396872764768397
-0.7107802252206082,-0.2663304676993821
-0.637989787170209,-0.2205198309123552
-0.5631323759822526,-0.17683064698094322
-0.48604491616408335,-0.1359966648373665
-0.40691713358095255,-0.09928110765327434
-0.3259597144603981,-0.06797865531564433
-0.24338334502995737,-0.043383987711455
-0.159398711517178,-0.026791784727687715
-0.0742398322047783,-0.018746094917545558
0.01175180115074345,-0.01633336499230682
0.09820377202630613,-0.015645140074054376
0.184744042674551,-0.012779949220170261
0.2710967947346835,-0.0056201118566659575
0.35720895276717685,0.0038226698138198083
0.44305887077009426,0.012954030052251124
0.5286249027414989,0.019179603119592027
